img1median,img1mode,img1mean,img2median,img2mode,img2mean,img3median,img3mode,img3mean,img4median,img4mode,img4mean,img5median,img5mode,img5mean,img6median,img6mode,img6mean,img7median,img7mode,img7mean,img8median,img8mode,img8mean,img9median,img9mode,img9mean,Label
6.141732729398288,2.36288305404964,5.594804959419448,7.983659023708768,3.600108012968439,8.30775658642804,1.6189579632828983,1.1461626084706258,1.9106475345739444,4.930507570154527,1.6864175835330044,4.902776842678295,6.89236094156901,3.281240565771726,6.523019137359472,4.962200821770562,3.5760891294077757,5.639804822427256,7.793147839997945,3.112918865805606,8.122258303075805,6.84774636162652,3.674351514178297,7.579091768132315,13.065692863464356,7.9271813448998705,14.201432037353516,0
6.141732729398288,2.36288305404964,5.594804959419448,7.983659023708768,3.600108012968439,8.30775658642804,1.6189579632828983,1.1461626084706258,1.9106475345739444,4.930507570154527,1.6864175835330044,4.902776842678295,6.89236094156901,3.281240565771726,6.523019137359472,4.962200821770562,3.5760891294077757,5.639804822427256,7.793147839997945,3.112918865805606,8.122258303075805,6.84774636162652,3.674351514178297,7.579091768132315,13.065692863464356,7.9271813448998705,14.201432037353516,0
3.785643079804212,1.2937375226107666,3.68556695872002,2.9690905570983888,1.4110636097842217,3.107612889153617,3.9532712441903577,1.5424589844749317,3.7094444078112407,2.8663277637587177,1.3847993310728477,2.853660468320283,5.255841636657715,2.929312480661685,5.913111237684885,4.605804848155446,2.2717153435429687,4.720762648920672,4.7958388671875,2.0359316988343736,4.683919463475545,2.2509190877278646,1.0299995364303018,2.357265715916952,7.407529888153077,2.6432894693261884,7.634948081970215,0
3.785643079804212,1.2937375226107666,3.68556695872002,2.9690905570983888,1.4110636097842217,3.107612889153617,3.9532712441903577,1.5424589844749317,3.7094444078112407,2.8663277637587177,1.3847993310728477,2.853660468320283,5.255841636657715,2.929312480661685,5.913111237684885,4.605804848155446,2.2717153435429687,4.720762648920672,4.7958388671875,2.0359316988343736,4.683919463475545,2.2509190877278646,1.0299995364303018,2.357265715916952,7.407529888153077,2.6432894693261884,7.634948081970215,0
3.785643079804212,1.2937375226107666,3.68556695872002,2.9690905570983888,1.4110636097842217,3.107612889153617,3.9532712441903577,1.5424589844749317,3.7094444078112407,2.8663277637587177,1.3847993310728477,2.853660468320283,5.255841636657715,2.929312480661685,5.913111237684885,4.605804848155446,2.2717153435429687,4.720762648920672,4.7958388671875,2.0359316988343736,4.683919463475545,2.2509190877278646,1.0299995364303018,2.357265715916952,7.407529888153077,2.6432894693261884,7.634948081970215,0
3.785643079804212,1.2937375226107666,3.68556695872002,2.9690905570983888,1.4110636097842217,3.107612889153617,3.9532712441903577,1.5424589844749317,3.7094444078112407,2.8663277637587177,1.3847993310728477,2.853660468320283,5.255841636657715,2.929312480661685,5.913111237684885,4.605804848155446,2.2717153435429687,4.720762648920672,4.7958388671875,2.0359316988343736,4.683919463475545,2.2509190877278646,1.0299995364303018,2.357265715916952,7.407529888153077,2.6432894693261884,7.634948081970215,0
4.156824773232254,1.6522331406890094,3.8614820332498128,2.3579195064497633,0.7773884322613288,2.104047293456004,1.9502490361531577,0.9876152490093122,2.3516465060504865,6.808045959472657,3.6651631800844684,6.350551461861804,2.8607153052665666,1.1435608702666016,2.9999384511018006,6.576053474062965,2.3026597734378247,6.268879483540853,4.119936374466694,1.625860002366804,3.7896639386267665,4.2074290507548575,1.643966786741207,4.0097900390625005,2.8783676147460944,0.8900857434102549,2.5414827324362363,0
4.156824773232254,1.6522331406890094,3.8614820332498128,2.3579195064497633,0.7773884322613288,2.104047293456004,1.9502490361531577,0.9876152490093122,2.3516465060504865,6.808045959472657,3.6651631800844684,6.350551461861804,2.8607153052665666,1.1435608702666016,2.9999384511018006,6.576053474062965,2.3026597734378247,6.268879483540853,4.119936374466694,1.625860002366804,3.7896639386267665,4.2074290507548575,1.643966786741207,4.0097900390625005,2.8783676147460944,0.8900857434102549,2.5414827324362363,0
4.156824773232254,1.6522331406890094,3.8614820332498128,2.3579195064497633,0.7773884322613288,2.104047293456004,1.9502490361531577,0.9876152490093122,2.3516465060504865,6.808045959472657,3.6651631800844684,6.350551461861804,2.8607153052665666,1.1435608702666016,2.9999384511018006,6.576053474062965,2.3026597734378247,6.268879483540853,4.119936374466694,1.625860002366804,3.7896639386267665,4.2074290507548575,1.643966786741207,4.0097900390625005,2.8783676147460944,0.8900857434102549,2.5414827324362363,0
4.156824773232254,1.6522331406890094,3.8614820332498128,2.3579195064497633,0.7773884322613288,2.104047293456004,1.9502490361531577,0.9876152490093122,2.3516465060504865,6.808045959472657,3.6651631800844684,6.350551461861804,2.8607153052665666,1.1435608702666016,2.9999384511018006,6.576053474062965,2.3026597734378247,6.268879483540853,4.119936374466694,1.625860002366804,3.7896639386267665,4.2074290507548575,1.643966786741207,4.0097900390625005,2.8783676147460944,0.8900857434102549,2.5414827324362363,0
3.645908860237368,1.9026318923266938,4.2045874064516084,15.167150878906249,6.477445101052701,13.333168972863092,1.454819088890439,0.6453102689814302,1.3997802280244374,1.905548667907715,1.2832882924993658,2.2274372241962923,7.503583268221469,2.974684098868902,7.15160290618513,1.2367051706131602,0.7115604350408545,1.2759148488472585,6.33398938860212,2.1780742362963723,5.750989548527464,2.127535005678699,0.7368056678403129,2.028208004079561,2.696573126063864,1.3064053601569152,2.956930280188362,1
3.645908860237368,1.9026318923266938,4.2045874064516084,15.167150878906249,6.477445101052701,13.333168972863092,1.454819088890439,0.6453102689814302,1.3997802280244374,1.905548667907715,1.2832882924993658,2.2274372241962923,7.503583268221469,2.974684098868902,7.15160290618513,1.2367051706131602,0.7115604350408545,1.2759148488472585,6.33398938860212,2.1780742362963723,5.750989548527464,2.127535005678699,0.7368056678403129,2.028208004079561,2.696573126063864,1.3064053601569152,2.956930280188362,1
3.645908860237368,1.9026318923266938,4.2045874064516084,15.167150878906249,6.477445101052701,13.333168972863092,1.454819088890439,0.6453102689814302,1.3997802280244374,1.905548667907715,1.2832882924993658,2.2274372241962923,7.503583268221469,2.974684098868902,7.15160290618513,1.2367051706131602,0.7115604350408545,1.2759148488472585,6.33398938860212,2.1780742362963723,5.750989548527464,2.127535005678699,0.7368056678403129,2.028208004079561,2.696573126063864,1.3064053601569152,2.956930280188362,1
0.26779754222439955,0.18333753383128032,0.2812199604370328,1.7937754614986945,0.6938736501499438,1.8595352580888458,12.620379536946617,1.5542376718216988,11.991966654459638,0.3135165662347226,0.09801232028299499,0.2816950039582044,6.906108383905321,3.19533727930237,6.62737646490252,3.9286887613932295,1.2750423072170634,3.740784430125404,11.036203647266092,4.23592057022956,9.522362435279083,7.2145793748938525,2.8730087153704327,6.562320217067669,0.7400865129655552,0.33040119208958457,0.7503619647224196,1
0.26779754222439955,0.18333753383128032,0.2812199604370328,1.7937754614986945,0.6938736501499438,1.8595352580888458,12.620379536946617,1.5542376718216988,11.991966654459638,0.3135165662347226,0.09801232028299499,0.2816950039582044,6.906108383905321,3.19533727930237,6.62737646490252,3.9286887613932295,1.2750423072170634,3.740784430125404,11.036203647266092,4.23592057022956,9.522362435279083,7.2145793748938525,2.8730087153704327,6.562320217067669,0.7400865129655552,0.33040119208958457,0.7503619647224196,1
0.26779754222439955,0.18333753383128032,0.2812199604370328,1.7937754614986945,0.6938736501499438,1.8595352580888458,12.620379536946617,1.5542376718216988,11.991966654459638,0.3135165662347226,0.09801232028299499,0.2816950039582044,6.906108383905321,3.19533727930237,6.62737646490252,3.9286887613932295,1.2750423072170634,3.740784430125404,11.036203647266092,4.23592057022956,9.522362435279083,7.2145793748938525,2.8730087153704327,6.562320217067669,0.7400865129655552,0.33040119208958457,0.7503619647224196,1
8.675147689016244,3.632923944423221,7.985065438837039,4.478262865984882,2.057948306424262,5.2538203109929595,8.986828041076661,4.509122601763509,8.734167228591057,4.681378715269027,2.0402238483493305,4.572503937039594,1.6685203801165196,0.5931359296666426,1.6291251262047755,9.236519353529987,4.631510567080215,8.776341288147501,2.3605838139851887,0.8100879594028737,2.4451974232991533,3.791885484967913,1.4801661031118276,3.4936946126780586,3.0652707039041722,1.2406218510563405,3.1112426249884377,1
8.675147689016244,3.632923944423221,7.985065438837039,4.478262865984882,2.057948306424262,5.2538203109929595,8.986828041076661,4.509122601763509,8.734167228591057,4.681378715269027,2.0402238483493305,4.572503937039594,1.6685203801165196,0.5931359296666426,1.6291251262047755,9.236519353529987,4.631510567080215,8.776341288147501,2.3605838139851887,0.8100879594028737,2.4451974232991533,3.791885484967913,1.4801661031118276,3.4936946126780586,3.0652707039041722,1.2406218510563405,3.1112426249884377,1
8.675147689016244,3.632923944423221,7.985065438837039,4.478262865984882,2.057948306424262,5.2538203109929595,8.986828041076661,4.509122601763509,8.734167228591057,4.681378715269027,2.0402238483493305,4.572503937039594,1.6685203801165196,0.5931359296666426,1.6291251262047755,9.236519353529987,4.631510567080215,8.776341288147501,2.3605838139851887,0.8100879594028737,2.4451974232991533,3.791885484967913,1.4801661031118276,3.4936946126780586,3.0652707039041722,1.2406218510563405,3.1112426249884377,1
3.002860490102617,1.0650650535417043,2.7181973082843203,2.5802369831797716,0.9456120307727985,2.6008479102548168,3.40701562386972,2.7882886559748674,4.351362647686476,6.943776016235352,2.808050551926389,7.476607047557832,5.6683592576247,2.408537083774154,5.4637184210924,2.066826618431531,0.92787445340955,1.914935295959582,2.0059556290016616,1.099043602986745,2.0259569988810298,25.633468191964287,8.824844224710695,22.941687320811408,4.289905971812378,1.869919325563983,3.956386182621986,1
3.002860490102617,1.0650650535417043,2.7181973082843203,2.5802369831797716,0.9456120307727985,2.6008479102548168,3.40701562386972,2.7882886559748674,4.351362647686476,6.943776016235352,2.808050551926389,7.476607047557832,5.6683592576247,2.408537083774154,5.4637184210924,2.066826618431531,0.92787445340955,1.914935295959582,2.0059556290016616,1.099043602986745,2.0259569988810298,25.633468191964287,8.824844224710695,22.941687320811408,4.289905971812378,1.869919325563983,3.956386182621986,1
3.002860490102617,1.0650650535417043,2.7181973082843203,2.5802369831797716,0.9456120307727985,2.6008479102548168,3.40701562386972,2.7882886559748674,4.351362647686476,6.943776016235352,2.808050551926389,7.476607047557832,5.6683592576247,2.408537083774154,5.4637184210924,2.066826618431531,0.92787445340955,1.914935295959582,2.0059556290016616,1.099043602986745,2.0259569988810298,25.633468191964287,8.824844224710695,22.941687320811408,4.289905971812378,1.869919325563983,3.956386182621986,1
4.811356374379751,1.7737980746320912,4.526749412605355,2.2137355635560416,0.9711869499455342,1.9344246039541118,5.236976354262408,2.0902249062099862,4.811025075783017,2.633957239881187,1.3311424469201578,2.405661430350869,3.3980834338129786,1.0877530128900665,2.9648808247053706,7.440465134840746,2.328392098737719,6.948406780683078,7.561306690034413,2.1127097633425347,7.1023204268070685,8.165182495117186,3.096876118448952,7.418084290027617,2.2507701260548134,0.9436226139234558,2.177133668441065,1
4.811356374379751,1.7737980746320912,4.526749412605355,2.2137355635560416,0.9711869499455342,1.9344246039541118,5.236976354262408,2.0902249062099862,4.811025075783017,2.633957239881187,1.3311424469201578,2.405661430350869,3.3980834338129786,1.0877530128900665,2.9648808247053706,7.440465134840746,2.328392098737719,6.948406780683078,7.561306690034413,2.1127097633425347,7.1023204268070685,8.165182495117186,3.096876118448952,7.418084290027617,2.2507701260548134,0.9436226139234558,2.177133668441065,1
4.811356374379751,1.7737980746320912,4.526749412605355,2.2137355635560416,0.9711869499455342,1.9344246039541118,5.236976354262408,2.0902249062099862,4.811025075783017,2.633957239881187,1.3311424469201578,2.405661430350869,3.3980834338129786,1.0877530128900665,2.9648808247053706,7.440465134840746,2.328392098737719,6.948406780683078,7.561306690034413,2.1127097633425347,7.1023204268070685,8.165182495117186,3.096876118448952,7.418084290027617,2.2507701260548134,0.9436226139234558,2.177133668441065,1
5.857322502136231,3.203803163313567,6.562288945721044,2.753117236756442,1.0288113820971956,2.6396496421412414,6.303561992645264,3.7622621990067717,6.517962565702551,2.0795037288562357,1.0483048315462689,1.9982882558758337,9.399921551872703,4.371082392520522,9.188921826530907,3.3990530861748587,1.8193583227251855,3.7148202345567047,5.870818634033204,2.117471028945015,5.632044060509484,4.816996031541091,2.6819256218444627,5.163943652701948,13.465631573016829,5.067047940665408,12.252447996305177,1
5.857322502136231,3.203803163313567,6.562288945721044,2.753117236756442,1.0288113820971956,2.6396496421412414,6.303561992645264,3.7622621990067717,6.517962565702551,2.0795037288562357,1.0483048315462689,1.9982882558758337,9.399921551872703,4.371082392520522,9.188921826530907,3.3990530861748587,1.8193583227251855,3.7148202345567047,5.870818634033204,2.117471028945015,5.632044060509484,4.816996031541091,2.6819256218444627,5.163943652701948,13.465631573016829,5.067047940665408,12.252447996305177,1
5.857322502136231,3.203803163313567,6.562288945721044,2.753117236756442,1.0288113820971956,2.6396496421412414,6.303561992645264,3.7622621990067717,6.517962565702551,2.0795037288562357,1.0483048315462689,1.9982882558758337,9.399921551872703,4.371082392520522,9.188921826530907,3.3990530861748587,1.8193583227251855,3.7148202345567047,5.870818634033204,2.117471028945015,5.632044060509484,4.816996031541091,2.6819256218444627,5.163943652701948,13.465631573016829,5.067047940665408,12.252447996305177,1
8.466227160002058,3.5878604893464154,8.145084687797969,6.450986339427807,2.3520450292927473,6.175708551029288,11.985322629488433,4.836089165394126,11.7170693432607,4.8152949283191075,1.8569622438969688,4.430994599509532,7.613149060701071,3.2797053014154303,7.217681505429118,13.991746775309245,4.942328669980404,12.947298600596769,13.575842285156252,5.169102094476884,12.527715340923113,9.567876344568589,3.7280129104342183,8.742171961751886,3.111097291539199,1.5287105854246885,2.987566761477937,1
8.466227160002058,3.5878604893464154,8.145084687797969,6.450986339427807,2.3520450292927473,6.175708551029288,11.985322629488433,4.836089165394126,11.7170693432607,4.8152949283191075,1.8569622438969688,4.430994599509532,7.613149060701071,3.2797053014154303,7.217681505429118,13.991746775309245,4.942328669980404,12.947298600596769,13.575842285156252,5.169102094476884,12.527715340923113,9.567876344568589,3.7280129104342183,8.742171961751886,3.111097291539199,1.5287105854246885,2.987566761477937,1
8.466227160002058,3.5878604893464154,8.145084687797969,6.450986339427807,2.3520450292927473,6.175708551029288,11.985322629488433,4.836089165394126,11.7170693432607,4.8152949283191075,1.8569622438969688,4.430994599509532,7.613149060701071,3.2797053014154303,7.217681505429118,13.991746775309245,4.942328669980404,12.947298600596769,13.575842285156252,5.169102094476884,12.527715340923113,9.567876344568589,3.7280129104342183,8.742171961751886,3.111097291539199,1.5287105854246885,2.987566761477937,1
7.140541000366212,2.8593133501578687,6.822704386217841,6.056822068350655,2.1885326947596537,5.8467623546009975,3.1676727501619553,1.5636565439992531,3.1211854797532848,2.0498762199129974,0.7240489929592322,1.9642156271369968,6.867134384881883,3.0253497196971932,6.525390964462645,2.5932304776948074,1.0991568232648716,2.47122698400555,4.66513150531718,2.0800724601873455,4.492678382912089,3.7883251190185545,1.456294696749363,3.4941126756889873,6.11683285522461,2.9981738022122277,6.390552986747341,1
7.140541000366212,2.8593133501578687,6.822704386217841,6.056822068350655,2.1885326947596537,5.8467623546009975,3.1676727501619553,1.5636565439992531,3.1211854797532848,2.0498762199129974,0.7240489929592322,1.9642156271369968,6.867134384881883,3.0253497196971932,6.525390964462645,2.5932304776948074,1.0991568232648716,2.47122698400555,4.66513150531718,2.0800724601873455,4.492678382912089,3.7883251190185545,1.456294696749363,3.4941126756889873,6.11683285522461,2.9981738022122277,6.390552986747341,1
7.140541000366212,2.8593133501578687,6.822704386217841,6.056822068350655,2.1885326947596537,5.8467623546009975,3.1676727501619553,1.5636565439992531,3.1211854797532848,2.0498762199129974,0.7240489929592322,1.9642156271369968,6.867134384881883,3.0253497196971932,6.525390964462645,2.5932304776948074,1.0991568232648716,2.47122698400555,4.66513150531718,2.0800724601873455,4.492678382912089,3.7883251190185545,1.456294696749363,3.4941126756889873,6.11683285522461,2.9981738022122277,6.390552986747341,1
0.9938729227251517,0.5520277961716061,1.143531629391144,0.18191363294209997,0.06878627805060894,0.18567873358357356,0.23992860088110757,0.1021288737527232,0.2325670905598872,5.56730044504693,1.4638670950900083,5.397130435932392,4.175882081371458,1.6330682144238045,4.207826316828089,5.144819569240564,2.3025007865361067,4.514989766903371,7.463006209568093,2.570232892464016,6.336721340674599,3.5177917060863764,1.1828995467796033,3.39952614864663,4.267976721401873,2.662050106992775,4.670442611760107,1
0.9938729227251517,0.5520277961716061,1.143531629391144,0.18191363294209997,0.06878627805060894,0.18567873358357356,0.23992860088110757,0.1021288737527232,0.2325670905598872,5.56730044504693,1.4638670950900083,5.397130435932392,4.175882081371458,1.6330682144238045,4.207826316828089,5.144819569240564,2.3025007865361067,4.514989766903371,7.463006209568093,2.570232892464016,6.336721340674599,3.5177917060863764,1.1828995467796033,3.39952614864663,4.267976721401873,2.662050106992775,4.670442611760107,1
0.9938729227251517,0.5520277961716061,1.143531629391144,0.18191363294209997,0.06878627805060894,0.18567873358357356,0.23992860088110757,0.1021288737527232,0.2325670905598872,5.56730044504693,1.4638670950900083,5.397130435932392,4.175882081371458,1.6330682144238045,4.207826316828089,5.144819569240564,2.3025007865361067,4.514989766903371,7.463006209568093,2.570232892464016,6.336721340674599,3.5177917060863764,1.1828995467796033,3.39952614864663,4.267976721401873,2.662050106992775,4.670442611760107,1
0.4855070361330818,0.12729040146524828,0.43309339873880964,1.3134742010855054,0.540859317897492,1.2405324744338717,12.422220837388402,5.47495166453502,11.254045196195154,2.144679979859809,0.8790534381188077,1.8877135167667594,3.457395893303346,1.4736515698676889,3.0268108202116544,3.3090307654404065,1.4808839839014156,3.529821553579191,3.979983160630712,1.177990241442865,3.5858086754690923,7.286802442364168,2.6615244635163564,6.896982938286547,1.1477908180807228,1.8723269260866788,1.9151748284959076,1
0.4855070361330818,0.12729040146524828,0.43309339873880964,1.3134742010855054,0.540859317897492,1.2405324744338717,12.422220837388402,5.47495166453502,11.254045196195154,2.144679979859809,0.8790534381188077,1.8877135167667594,3.457395893303346,1.4736515698676889,3.0268108202116544,3.3090307654404065,1.4808839839014156,3.529821553579191,3.979983160630712,1.177990241442865,3.5858086754690923,7.286802442364168,2.6615244635163564,6.896982938286547,1.1477908180807228,1.8723269260866788,1.9151748284959076,1
0.4855070361330818,0.12729040146524828,0.43309339873880964,1.3134742010855054,0.540859317897492,1.2405324744338717,12.422220837388402,5.47495166453502,11.254045196195154,2.144679979859809,0.8790534381188077,1.8877135167667594,3.457395893303346,1.4736515698676889,3.0268108202116544,3.3090307654404065,1.4808839839014156,3.529821553579191,3.979983160630712,1.177990241442865,3.5858086754690923,7.286802442364168,2.6615244635163564,6.896982938286547,1.1477908180807228,1.8723269260866788,1.9151748284959076,1
